Province_State,Admin2,Lat,Long_,Date,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Missouri,Butler,36.71462476,-90.40421163,2020-04-08,5,0,0.0,0.0
Missouri,Caldwell,39.65620858,-93.98308093,2020-04-08,1,0,0.0,0.0
Missouri,Callaway,38.83674754,-91.92186505,2020-04-08,19,1,0.0,0.0
Missouri,Camden,38.02199522,-92.76083747,2020-04-08,24,1,0.0,0.0
Missouri,Cape Girardeau,37.38489388,-89.6843587,2020-04-08,20,1,0.0,1.0
Missouri,Carter,36.94160441,-90.96051322,2020-04-08,3,1,0.0,0.0
Missouri,Cass,38.64789422,-94.353399,2020-04-08,25,1,0.0,0.0
Missouri,Cedar,37.72391475,-93.85445441,2020-04-08,7,0,0.0,0.0
Missouri,Chariton,39.51499357,-92.9629191,2020-04-08,4,0,0.0,0.0
Missouri,Christian,36.9711783,-93.18537118,2020-04-08,17,0,0.0,0.0
Missouri,Clark,40.41040752,-91.73661677,2020-04-08,1,0,0.0,0.0
Missouri,Clay,39.31132056,-94.41850862,2020-04-08,37,1,0.0,0.0
Missouri,Clinton,39.6013098,-94.40465394,2020-04-08,8,0,0.0,0.0
Missouri,Cole,38.50455671,-92.27860244,2020-04-08,32,1,0.0,0.0
Missouri,Cooper,38.844478,-92.80896081,2020-04-08,2,0,0.0,0.0
Missouri,Crawford,37.97663738,-91.30528104,2020-04-08,3,0,0.0,0.0
Missouri,Dallas,37.681135499999996,-93.02127031,2020-04-08,1,0,0.0,0.0
Missouri,DeKalb,39.89201062,-94.40476508,2020-04-08,1,0,0.0,0.0
Missouri,Dunklin,36.27167174,-90.09122243,2020-04-08,9,0,1.0,0.0
Missouri,Franklin,38.41127108,-91.07522826,2020-04-08,35,3,0.0,0.0
Missouri,Gasconade,38.43947277,-91.50847147,2020-04-08,2,0,0.0,0.0
Missouri,Gentry,40.21097916,-94.40944419,2020-04-08,1,0,0.0,0.0
Missouri,Greene,37.2575872,-93.34230916,2020-04-08,72,7,0.0,0.0
Missouri,Harrison,40.35570088,-93.99222144,2020-04-08,4,0,0.0,0.0
Missouri,Henry,38.38482826,-93.79293734,2020-04-08,2,1,0.0,0.0
Missouri,Howard,39.1435761,-92.69756691,2020-04-08,1,0,0.0,0.0
Missouri,Howell,36.77383887,-91.88683935,2020-04-08,4,0,0.0,0.0
Missouri,Jackson,39.01002188,-94.34724536,2020-04-08,162,4,0.0,0.0
Missouri,Jasper,37.20351921,-94.34050458,2020-04-08,15,0,0.0,0.0
Missouri,Jefferson,38.25926778,-90.53870896,2020-04-08,93,2,1.0,0.0
Missouri,Johnson,38.74719601,-93.80691168,2020-04-08,33,0,0.0,0.0
Missouri,Lafayette,39.06986886,-93.78076396,2020-04-08,28,1,0.0,0.0
Missouri,Lincoln,39.05345619,-90.95588181,2020-04-08,24,1,0.0,1.0
Missouri,Linn,39.87001769,-93.10704106,2020-04-08,3,0,0.0,0.0
Missouri,Livingston,39.78110272,-93.54645978,2020-04-08,1,0,0.0,0.0
Missouri,McDonald,36.62869595,-94.34867205,2020-04-08,3,0,0.0,0.0
Missouri,Macon,39.83049768,-92.56453089,2020-04-08,2,0,0.0,0.0
Missouri,Madison,37.47865134,-90.34671429999999,2020-04-08,1,0,0.0,0.0
Missouri,Maries,38.16193985,-91.92249662,2020-04-08,2,0,0.0,0.0
Missouri,Moniteau,38.63571781,-92.57976951,2020-04-08,4,0,0.0,0.0
Missouri,Montgomery,38.94022054,-91.47000721,2020-04-08,5,0,0.0,0.0
Missouri,Morgan,38.4181765,-92.88791859,2020-04-08,1,0,0.0,0.0
Missouri,New Madrid,36.59666326,-89.66070007,2020-04-08,5,0,0.0,0.0
Missouri,Newton,36.90519407,-94.3394104,2020-04-08,6,0,0.0,0.0
Missouri,Nodaway,40.36079813,-94.88133008,2020-04-08,2,0,0.0,0.0
Missouri,Oregon,36.68710164,-91.4033755,2020-04-08,1,0,0.0,0.0
Missouri,Osage,38.46036182,-91.8613635,2020-04-08,4,0,0.0,0.0
Missouri,Pemiscot,36.2130572,-89.78742322,2020-04-08,3,0,0.0,0.0
Missouri,Perry,37.70660776,-89.82741088,2020-04-08,31,0,3.0,0.0
Missouri,Pettis,38.72798918,-93.28471706,2020-04-08,3,0,0.0,0.0
Missouri,Phelps,37.87736118,-91.79351727,2020-04-08,1,0,0.0,0.0
Missouri,Pike,39.34310674,-91.16980779,2020-04-08,4,0,0.0,0.0
Missouri,Platte,39.38154439,-94.77068479,2020-04-08,18,0,1.0,0.0
Missouri,Polk,37.616229600000004,-93.39828174,2020-04-08,1,0,0.0,0.0
Missouri,Pulaski,37.82462075,-92.20783203,2020-04-08,12,1,0.0,0.0
Missouri,Ralls,39.52817427,-91.51838643,2020-04-08,1,0,0.0,0.0
Missouri,Randolph,39.44007257,-92.49713740000001,2020-04-08,7,0,0.0,0.0
Missouri,Ray,39.353746799999996,-93.98905745,2020-04-08,7,0,0.0,0.0
Missouri,Reynolds,37.36085952,-90.97009925,2020-04-08,2,0,0.0,0.0
Missouri,Ripley,36.65460667,-90.85990261,2020-04-08,2,0,0.0,0.0
Missouri,St. Charles,38.77875681,-90.66662425,2020-04-08,271,9,34.0,2.0
Missouri,Ste. Genevieve,37.89090059,-90.1949941,2020-04-08,6,1,0.0,1.0
Missouri,St. Francois,37.81214171,-90.47598685,2020-04-08,19,1,0.0,0.0
Missouri,St. Louis,38.63770039999999,-90.4458375,2020-04-08,1203,24,0.0,10.0
Missouri,Saline,39.13734288,-93.20259964,2020-04-08,5,0,0.0,0.0
Missouri,Scotland,40.45214695,-92.14709064,2020-04-08,1,0,0.0,0.0
Missouri,Scott,37.05588075,-89.56474493,2020-04-08,11,0,1.0,0.0
Missouri,Shelby,39.79742518,-92.07634971,2020-04-08,1,0,0.0,0.0
Missouri,Stoddard,36.85571651,-89.9444155,2020-04-08,8,0,0.0,0.0
Missouri,Stone,36.75000327,-93.45256475,2020-04-08,3,0,0.0,0.0
Missouri,Taney,36.65465345,-93.04075153,2020-04-08,7,1,0.0,0.0
Missouri,Warren,38.76529479,-91.16124662,2020-04-08,13,0,2.0,0.0
Missouri,Webster,37.2813734,-92.876329,2020-04-08,3,0,0.0,0.0
Missouri,Worth,40.47945588,-94.42328751,2020-04-08,1,0,0.0,0.0
Missouri,Wright,37.27029221,-92.46914488,2020-04-08,7,0,0.0,0.0
Missouri,St. Louis City,38.63555736,-90.24349225,2020-04-08,476,12,36.0,2.0
Montana,Beaverhead,45.13434354,-112.89846940000001,2020-04-08,1,0,0.0,0.0
Montana,Broadwater,46.33277565,-111.49558130000001,2020-04-08,4,0,0.0,0.0
Montana,Carbon,45.22850116,-109.0274047,2020-04-08,3,0,1.0,0.0
Montana,Cascade,47.30797024,-111.3467922,2020-04-08,11,0,0.0,0.0
Montana,Deer Lodge,46.05953325,-113.073353,2020-04-08,3,0,0.0,0.0
Montana,Flathead,48.29575866,-114.05205690000001,2020-04-08,31,0,0.0,0.0
Montana,Gallatin,45.54486106,-111.1692571,2020-04-08,120,0,2.0,0.0
Montana,Glacier,48.70513576,-112.9934235,2020-04-08,2,0,1.0,0.0
Montana,Hill,48.62879827,-110.1129252,2020-04-08,1,0,0.0,0.0
Montana,Jefferson,46.14907081,-112.094396,2020-04-08,2,0,0.0,0.0
Montana,Lake,47.64514965,-114.0898013,2020-04-08,5,0,0.0,0.0
Montana,Lewis and Clark,47.12610041,-112.39469799999999,2020-04-08,16,0,1.0,0.0
Montana,Liberty,48.56084317,-111.02430700000001,2020-04-08,1,0,0.0,0.0
Montana,Lincoln,48.54265777,-115.4046155,2020-04-08,7,1,0.0,0.0
Montana,Madison,45.30080065,-111.9173017,2020-04-08,8,1,-1.0,0.0
Montana,Meagher,46.59907074,-110.8898557,2020-04-08,1,0,0.0,0.0
Montana,Missoula,47.03728583,-113.92135079999998,2020-04-08,25,1,1.0,0.0
Montana,Musselshell,46.49684637,-108.39498,2020-04-08,1,0,0.0,0.0
Montana,Park,45.48965095,-110.52643940000002,2020-04-08,7,0,1.0,0.0
Montana,Ravalli,46.08520862,-114.11891640000002,2020-04-08,3,0,1.0,0.0
Montana,Richland,47.78668011,-104.5610786,2020-04-08,2,0,2.0,0.0
Montana,Roosevelt,48.29607488,-105.00792679999999,2020-04-08,2,0,1.0,0.0
Montana,Silver Bow,45.90018933,-112.6620092,2020-04-08,11,0,0.0,0.0
Montana,Toole,48.65577551,-111.69424140000001,2020-04-08,17,3,2.0,0.0
Montana,Yellowstone,45.93955949,-108.26914860000001,2020-04-08,48,0,1.0,0.0
Nebraska,Adams,40.52449420000001,-98.50117804,2020-04-08,27,0,12.0,0.0
Nebraska,Antelope,42.17695516,-98.06662829999999,2020-04-08,1,0,0.0,0.0
Nebraska,Buffalo,40.85486962,-99.07500296,2020-04-08,28,1,5.0,0.0
Nebraska,Cass,40.90899107,-96.13971217,2020-04-08,3,0,1.0,0.0
Nebraska,Cherry,42.54502621,-101.1244332,2020-04-08,1,0,0.0,0.0
Nebraska,Cheyenne,41.21999357,-102.9941693,2020-04-08,1,0,0.0,0.0
Nebraska,Colfax,41.57486951,-97.0868542,2020-04-08,3,0,0.0,0.0
Nebraska,Cuming,41.91637624,-96.78730772,2020-04-08,2,0,0.0,0.0
Nebraska,Custer,41.39374521,-99.72805369,2020-04-08,3,0,2.0,0.0
Nebraska,Dawson,40.87028216,-99.82014609999999,2020-04-08,1,0,0.0,0.0
Nebraska,Dodge,41.58071748,-96.65598179,2020-04-08,7,0,0.0,0.0
Nebraska,Douglas,41.29518299,-96.15085305,2020-04-08,181,5,22.0,1.0
Nebraska,Gage,40.26186809,-96.68946704,2020-04-08,23,1,0.0,0.0
Nebraska,Gosper,40.51481965,-99.83020279,2020-04-08,1,0,0.0,0.0
Nebraska,Hall,40.87257079,-98.50218293,2020-04-08,69,2,11.0,1.0
Nebraska,Hamilton,40.87349452,-98.02099117,2020-04-08,7,0,0.0,0.0
Nebraska,Johnson,40.39257596,-96.26522753,2020-04-08,1,0,1.0,0.0
Nebraska,Kearney,40.50663314,-98.94877182,2020-04-08,3,0,1.0,0.0
Nebraska,Kimball,41.19774275,-103.7148131,2020-04-08,9,0,0.0,0.0
Nebraska,Knox,42.63758421,-97.89178836,2020-04-08,2,0,0.0,0.0
Nebraska,Lancaster,40.78416049,-96.68777155,2020-04-08,39,0,5.0,0.0
Nebraska,Lincoln,41.04658298,-100.74753740000001,2020-04-08,17,1,1.0,0.0
Nebraska,Madison,41.91676024,-97.6005481,2020-04-08,5,1,0.0,0.0
Nebraska,Merrick,41.16624273,-98.0374887,2020-04-08,2,0,0.0,0.0
Nebraska,Nemaha,40.38514847,-95.85433992,2020-04-08,1,0,0.0,0.0
Nebraska,Otoe,40.64843556,-96.13374142,2020-04-08,1,0,0.0,0.0
Nebraska,Phelps,40.51156033,-99.41461667,2020-04-08,1,0,0.0,0.0
Nebraska,Platte,41.57246836,-97.52144359,2020-04-08,5,0,0.0,0.0
Nebraska,Sarpy,41.11314181,-96.11156432,2020-04-08,37,0,8.0,0.0
Nebraska,Saunders,41.227810299999994,-96.63773905,2020-04-08,4,0,0.0,0.0
Nebraska,Scotts Bluff,41.85070896,-103.70809859999999,2020-04-08,10,0,4.0,0.0
Nebraska,Seward,40.87241834,-97.139673,2020-04-08,1,0,0.0,0.0
Nebraska,Stanton,41.9169835,-97.19394708,2020-04-08,1,0,0.0,0.0
Nebraska,Washington,41.52815707,-96.22019892,2020-04-08,20,0,0.0,0.0
Nebraska,York,40.87272618,-97.59710186,2020-04-08,2,0,1.0,0.0
Nevada,Clark,36.21458855,-115.0130241,2020-04-08,1878,65,144.0,11.0
Nevada,Douglas,38.912862,-119.61713329999999,2020-04-08,8,0,1.0,0.0
Nevada,Elko,41.14531606,-115.3577619,2020-04-08,8,1,0.0,0.0
Nevada,Humboldt,41.40692186,-118.11094270000001,2020-04-08,14,0,3.0,0.0
Nevada,Lyon,39.01777974,-119.18704790000001,2020-04-08,4,0,1.0,0.0
Nevada,Nye,38.04264256,-116.47227020000001,2020-04-08,7,0,0.0,0.0
Nevada,Washoe,40.66562265,-119.6631594,2020-04-08,326,6,17.0,1.0
Nevada,White Pine,39.44157041,-114.89996599999999,2020-04-08,1,0,0.0,0.0
Nevada,Carson City,39.15509045,-119.7480219,2020-04-08,13,0,2.0,0.0
New Hampshire,Belknap,43.51637314,-71.41684235,2020-04-08,21,0,3.0,0.0
New Hampshire,Carroll,43.87498583,-71.20430216,2020-04-08,19,0,0.0,0.0
New Hampshire,Cheshire,42.92015988,-72.25311043,2020-04-08,13,0,0.0,0.0
New Hampshire,Coos,44.69063265,-71.30633239,2020-04-08,1,0,0.0,0.0
New Hampshire,Grafton,43.93779815,-71.82057197,2020-04-08,41,0,0.0,0.0
New Hampshire,Hillsborough,42.91537785,-71.7200253,2020-04-08,288,2,16.0,0.0
New Hampshire,Merrimack,43.29662971,-71.6811573,2020-04-08,56,0,4.0,0.0
New Hampshire,Rockingham,42.98499744,-71.12883377,2020-04-08,255,1,9.0,0.0
New Hampshire,Strafford,43.291833000000004,-71.02336013,2020-04-08,46,0,0.0,0.0
New Hampshire,Sullivan,43.36094111,-72.22203125,2020-04-08,6,0,0.0,0.0
New Jersey,Atlantic,39.47538693,-74.65848483,2020-04-08,168,4,24.0,0.0
New Jersey,Bergen,40.96010917,-74.07164325,2020-04-08,7874,314,341.0,51.0
New Jersey,Burlington,39.87681124,-74.66927768,2020-04-08,801,17,68.0,4.0
New Jersey,Camden,39.80343818,-74.96388753,2020-04-08,838,22,102.0,10.0
New Jersey,Cape May,39.15008829,-74.80170244,2020-04-08,100,3,6.0,1.0
New Jersey,Cumberland,39.37199394,-75.10712559,2020-04-08,80,2,9.0,0.0
New Jersey,Essex,40.78681335,-74.24657979,2020-04-08,5598,276,520.0,44.0
New Jersey,Gloucester,39.71581067,-75.13995546,2020-04-08,340,7,29.0,2.0
New Jersey,Hudson,40.73766234,-74.07515667,2020-04-08,5437,122,488.0,19.0
New Jersey,Hunterdon,40.56335249,-74.91284156,2020-04-08,255,2,21.0,0.0
New Jersey,Mercer,40.28047017,-74.70479631,2020-04-08,992,28,155.0,4.0
New Jersey,Middlesex,40.43629879,-74.41426991,2020-04-08,4156,139,439.0,39.0
New Jersey,Monmouth,40.26549699,-74.22240686,2020-04-08,3038,86,268.0,15.0
New Jersey,Morris,40.86095313,-74.54553709999998,2020-04-08,2468,102,229.0,15.0
New Jersey,Ocean,39.8895449,-74.28089251,2020-04-08,2856,101,215.0,16.0
New Jersey,Passaic,41.03238628,-74.29954144,2020-04-08,4372,71,268.0,9.0
New Jersey,Salem,39.58719656,-75.34696629999998,2020-04-08,36,3,5.0,0.0
New Jersey,Somerset,40.56465737,-74.61683016,2020-04-08,1160,46,127.0,6.0
New Jersey,Sussex,41.13891592,-74.69118243,2020-04-08,357,21,26.0,6.0
New Jersey,Union,40.65835409,-74.30680092,2020-04-08,4831,125,463.0,30.0
New Jersey,Warren,40.85951833,-74.99556527,2020-04-08,289,9,34.0,2.0
New Mexico,Bernalillo,35.05163625,-106.6703554,2020-04-08,307,8,0.0,0.0
New Mexico,Catron,33.91514144,-108.4046587,2020-04-08,1,0,0.0,0.0
New Mexico,Chaves,33.36406072,-104.4665365,2020-04-08,15,0,0.0,0.0
New Mexico,Cibola,34.91131525,-107.998876,2020-04-08,23,0,0.0,0.0
New Mexico,Curry,34.57421077,-103.34688759999999,2020-04-08,8,0,0.0,0.0
New Mexico,Dona Ana,32.35275771,-106.83293870000001,2020-04-08,35,0,0.0,0.0
New Mexico,Eddy,32.47167456,-104.3053527,2020-04-08,4,1,0.0,0.0
New Mexico,Grant,32.73911281,-108.3827845,2020-04-08,4,0,0.0,0.0
New Mexico,Lea,32.79215361,-103.4123733,2020-04-08,2,0,0.0,0.0
New Mexico,Lincoln,33.74526079,-105.4586166,2020-04-08,1,0,0.0,0.0
New Mexico,Los Alamos,35.86631386,-106.31349850000001,2020-04-08,2,0,0.0,0.0
New Mexico,McKinley,35.58007720000001,-108.262245,2020-04-08,87,2,9.0,0.0
New Mexico,Otero,32.61348406,-105.7417604,2020-04-08,3,0,0.0,0.0
New Mexico,Rio Arriba,36.51072137,-106.69316740000001,2020-04-08,6,0,0.0,0.0
New Mexico,Roosevelt,34.02097406,-103.4799493,2020-04-08,1,0,0.0,0.0
New Mexico,Sandoval,35.68862401,-106.86878030000001,2020-04-08,128,2,0.0,0.0
New Mexico,San Juan,36.50838318,-108.32043700000001,2020-04-08,173,0,17.0,0.0
New Mexico,San Miguel,35.48014807,-104.8163562,2020-04-08,1,0,0.0,0.0
New Mexico,Santa Fe,35.50708973,-105.9774716,2020-04-08,66,0,0.0,0.0
New Mexico,Socorro,34.00715494,-106.9298354,2020-04-08,7,0,0.0,0.0
New Mexico,Taos,36.58006022,-105.63101979999999,2020-04-08,14,0,0.0,0.0
New Mexico,Torrance,34.64048375,-105.8508949,2020-04-08,7,0,0.0,0.0
New Mexico,Valencia,34.71669834,-106.8103733,2020-04-08,7,0,0.0,0.0
New York,Albany,42.60060306,-73.97723916,2020-04-08,342,9,9.0,1.0
New York,Allegany,42.25748406,-78.02750466,2020-04-08,21,1,4.0,0.0
New York,Broome,42.15903158,-75.81326086,2020-04-08,93,6,7.0,0.0
New York,Cattaraugus,42.24778241,-78.67923096,2020-04-08,15,0,2.0,0.0
New York,Cayuga,42.91261714,-76.55731592,2020-04-08,14,0,0.0,0.0
New York,Chautauqua,42.22769210000001,-79.36691763,2020-04-08,18,2,0.0,0.0
New York,Chemung,42.13891056,-76.7638805,2020-04-08,55,1,6.0,1.0
New York,Chenango,42.49430041,-75.60887553,2020-04-08,53,0,2.0,0.0
New York,Clinton,44.74530905,-73.67875352,2020-04-08,39,0,2.0,0.0
New York,Columbia,42.24819348,-73.63089095,2020-04-08,76,4,4.0,0.0
New York,Cortland,42.59509207,-76.07048931,2020-04-08,16,0,0.0,0.0
New York,Delaware,42.19837623,-74.96709306,2020-04-08,37,1,1.0,0.0
New York,Dutchess,41.76486060000001,-73.74356679,2020-04-08,1395,10,146.0,1.0
New York,Erie,42.76249024,-78.73063652,2020-04-08,1335,45,101.0,6.0
New York,Essex,44.11630765,-73.77297842,2020-04-08,9,0,0.0,0.0
New York,Franklin,44.59040891,-74.29926032,2020-04-08,10,0,0.0,0.0
New York,Fulton,43.11363907,-74.41798804,2020-04-08,14,0,1.0,0.0
New York,Genesee,43.0022601,-78.19135193,2020-04-08,47,1,14.0,0.0
New York,Greene,42.275797,-74.12384884,2020-04-08,25,0,1.0,0.0
New York,Hamilton,43.66146647,-74.49721957,2020-04-08,2,0,0.0,0.0
New York,Herkimer,43.42034246,-74.96145307,2020-04-08,29,3,2.0,0.0
New York,Jefferson,44.04200959,-75.94653457,2020-04-08,40,0,1.0,0.0
New York,Lewis,43.784415700000004,-75.44903992,2020-04-08,6,0,0.0,0.0
New York,Livingston,42.72596275,-77.77966158,2020-04-08,29,2,5.0,0.0
New York,Madison,42.91653905,-75.67266639,2020-04-08,92,3,0.0,1.0
New York,Monroe,43.14638895,-77.69322942,2020-04-08,651,34,55.0,3.0
New York,Montgomery,42.90123494,-74.44011632,2020-04-08,18,1,0.0,0.0
New York,Nassau,40.74066522,-73.58941873,2020-04-08,18548,500,1938.0,0.0
New York,New York,40.76727260000001,-73.97152637,2020-04-08,81803,4571,4927.0,562.0
New York,Niagara,43.19898042,-78.74777412,2020-04-08,155,1,29.0,0.0
New York,Oneida,43.24375382,-75.43710392,2020-04-08,125,2,7.0,0.0
New York,Onondaga,43.00491923,-76.19971155,2020-04-08,422,6,25.0,0.0
New York,Ontario,42.85145728,-77.30874425,2020-04-08,39,0,6.0,0.0
New York,Orange,41.40337468,-74.30240757,2020-04-08,4075,107,246.0,14.0
New York,Orleans,43.2516977,-78.2320066,2020-04-08,16,0,1.0,0.0
New York,Oswego,43.42778894,-76.14635194,2020-04-08,34,2,0.0,0.0
New York,Otsego,42.63492579,-75.03151402,2020-04-08,38,1,4.0,0.0
New York,Putnam,41.42630093,-73.74965532,2020-04-08,427,7,25.0,0.0
New York,Rensselaer,42.71348136,-73.51089874,2020-04-08,88,3,0.0,0.0
New York,Rockland,41.15027894,-74.02560498,2020-04-08,6413,154,423.0,19.0
New York,St. Lawrence,44.4976179,-75.06550039,2020-04-08,78,0,17.0,0.0
New York,Saratoga,43.10904162,-73.86653895,2020-04-08,162,4,7.0,0.0
New York,Schenectady,42.81668777,-74.05278291,2020-04-08,149,7,4.0,0.0
New York,Schoharie,42.58831742,-74.44339029999998,2020-04-08,12,0,0.0,0.0
New York,Schuyler,42.39184015,-76.8773299,2020-04-08,4,0,0.0,0.0
New York,Seneca,42.78081007,-76.82497064,2020-04-08,12,0,2.0,0.0
New York,Steuben,42.2689144,-77.3829924,2020-04-08,87,6,12.0,1.0
New York,Suffolk,40.88320119,-72.8012172,2020-04-08,17008,323,1447.0,60.0
New York,Sullivan,41.71579493,-74.76394559,2020-04-08,296,7,26.0,0.0
New York,Tioga,42.16852837,-76.30835812,2020-04-08,15,0,7.0,0.0
New York,Tompkins,42.44945765,-76.47229843,2020-04-08,105,0,2.0,0.0
New York,Ulster,41.89027881,-74.26252104,2020-04-08,462,7,64.0,2.0
New York,Warren,43.56173026,-73.8433699,2020-04-08,33,0,2.0,0.0
New York,Washington,43.31153794,-73.43043448,2020-04-08,20,1,1.0,0.0
New York,Wayne,43.15494365,-77.02976528,2020-04-08,39,0,4.0,0.0
New York,Westchester,41.16278376,-73.75741653,2020-04-08,15887,283,1593.0,72.0
New York,Wyoming,42.70145109,-78.22199579,2020-04-08,27,1,4.0,0.0
New York,Yates,42.63505484,-77.10369919,2020-04-08,1,0,0.0,0.0
North Carolina,Alamance,36.0434701,-79.39976137,2020-04-08,30,0,6.0,0.0
North Carolina,Alexander,35.922379600000006,-81.17751948,2020-04-08,2,0,0.0,0.0
North Carolina,Alleghany,36.49360862,-81.12857041,2020-04-08,2,0,0.0,0.0
North Carolina,Anson,34.97403241,-80.09953279,2020-04-08,6,0,1.0,0.0
North Carolina,Ashe,36.43296207,-81.49862729,2020-04-08,2,0,0.0,0.0
North Carolina,Beaufort,35.48531943,-76.84325809,2020-04-08,10,0,0.0,0.0
North Carolina,Bertie,36.0688473,-76.96545943,2020-04-08,10,1,1.0,0.0
North Carolina,Bladen,34.61296243,-78.56180059,2020-04-08,1,0,0.0,0.0
North Carolina,Brunswick,34.070565,-78.22814204,2020-04-08,26,1,0.0,0.0
North Carolina,Buncombe,35.61113393,-82.53305,2020-04-08,37,1,4.0,0.0
North Carolina,Burke,35.74989637,-81.70755735,2020-04-08,34,2,-5.0,0.0
North Carolina,Cabarrus,35.3877799,-80.55267168,2020-04-08,88,1,7.0,0.0
North Carolina,Caldwell,35.95204977,-81.54799522,2020-04-08,11,0,0.0,0.0
North Carolina,Carteret,34.8932941,-76.54120135,2020-04-08,19,1,-6.0,0.0
North Carolina,Caswell,36.39312665,-79.33353281,2020-04-08,2,0,0.0,0.0
North Carolina,Catawba,35.66211129,-81.2132617,2020-04-08,28,1,1.0,0.0
North Carolina,Chatham,35.70394416,-79.25541492,2020-04-08,24,0,3.0,0.0
North Carolina,Cherokee,35.1349263,-84.05970864,2020-04-08,12,1,0.0,0.0
North Carolina,Chowan,36.12908077,-76.60118385,2020-04-08,1,0,0.0,0.0
North Carolina,Clay,35.05704275,-83.74353633,2020-04-08,3,0,0.0,0.0
North Carolina,Cleveland,35.33553364,-81.55204486,2020-04-08,26,0,3.0,0.0
North Carolina,Columbus,34.26744084,-78.65801424,2020-04-08,14,1,1.0,0.0
North Carolina,Craven,35.11833364,-77.08398081,2020-04-08,19,0,1.0,0.0
North Carolina,Cumberland,35.04762133,-78.82623165,2020-04-08,66,1,4.0,1.0
North Carolina,Currituck,36.36123664,-75.95876401,2020-04-08,3,0,0.0,0.0
North Carolina,Dare,35.66520691,-75.71767334,2020-04-08,10,0,4.0,0.0
North Carolina,Davidson,35.79115496,-80.21256572,2020-04-08,73,1,3.0,0.0
North Carolina,Davie,35.93099927,-80.54496571,2020-04-08,20,2,0.0,0.0
North Carolina,Duplin,34.93449805,-77.93140529,2020-04-08,8,0,1.0,0.0
North Carolina,Durham,36.03638492,-78.87608331,2020-04-08,236,1,17.0,0.0
North Carolina,Edgecombe,35.91230639,-77.59436892,2020-04-08,12,0,1.0,0.0
North Carolina,Forsyth,36.12859861,-80.25459052,2020-04-08,108,2,2.0,0.0
North Carolina,Franklin,36.081519,-78.28708884,2020-04-08,23,1,6.0,1.0
North Carolina,Gaston,35.29373559,-81.17477045,2020-04-08,62,3,4.0,1.0
North Carolina,Gates,36.44667547,-76.69749701,2020-04-08,3,0,1.0,0.0
North Carolina,Granville,36.30337451,-78.65184241,2020-04-08,83,0,7.0,0.0
North Carolina,Greene,35.48544173,-77.67578087,2020-04-08,10,0,0.0,0.0
North Carolina,Guilford,36.07959451,-79.78824948,2020-04-08,122,8,3.0,3.0
North Carolina,Halifax,36.25669272,-77.6556109,2020-04-08,14,0,1.0,0.0
North Carolina,Harnett,35.36731853,-78.87243571,2020-04-08,34,2,2.0,0.0
North Carolina,Haywood,35.55269063,-82.98196486,2020-04-08,3,0,0.0,0.0
North Carolina,Henderson,35.33788927,-82.4766782,2020-04-08,51,3,0.0,0.0
North Carolina,Hertford,36.3607755,-76.98104134,2020-04-08,5,1,0.0,0.0
North Carolina,Hoke,35.01888303,-79.23651674,2020-04-08,13,0,1.0,0.0
North Carolina,Iredell,35.80950511,-80.8743128,2020-04-08,57,1,3.0,1.0
North Carolina,Jackson,35.28814273,-83.14093385,2020-04-08,2,0,0.0,0.0
North Carolina,Johnston,35.51745004,-78.36622717,2020-04-08,51,4,4.0,1.0
North Carolina,Jones,35.02254606,-77.35870791,2020-04-08,3,0,1.0,0.0
North Carolina,Lee,35.47623147,-79.17569362,2020-04-08,5,0,1.0,0.0
North Carolina,Lenoir,35.24032589999999,-77.64245615,2020-04-08,11,0,1.0,0.0
North Carolina,Lincoln,35.48508185,-81.21740317,2020-04-08,11,0,0.0,0.0
North Carolina,McDowell,35.67736232,-82.0482425,2020-04-08,13,0,3.0,0.0
North Carolina,Macon,35.14867843,-83.41696617,2020-04-08,1,1,0.0,1.0
North Carolina,Martin,35.84326734,-77.10860251,2020-04-08,4,0,0.0,0.0
North Carolina,Mecklenburg,35.24469268,-80.8317671,2020-04-08,848,10,38.0,3.0
North Carolina,Mitchell,36.01059309,-82.1582442,2020-04-08,3,0,0.0,0.0
North Carolina,Montgomery,35.33155144,-79.90416657,2020-04-08,13,1,2.0,0.0
North Carolina,Moore,35.30885257,-79.48474178,2020-04-08,37,2,17.0,0.0
North Carolina,Nash,35.96575634,-77.98422508,2020-04-08,25,1,1.0,1.0
North Carolina,New Hanover,34.25758282,-77.87075626,2020-04-08,53,0,2.0,0.0
North Carolina,Northampton,36.41736238,-77.39769443,2020-04-08,54,1,1.0,0.0
North Carolina,Onslow,34.72607366,-77.42908179,2020-04-08,24,1,1.0,0.0
North Carolina,Orange,36.06092947,-79.12167935,2020-04-08,81,0,8.0,0.0
North Carolina,Pamlico,35.15253315,-76.66559823,2020-04-08,3,0,0.0,0.0
North Carolina,Pasquotank,36.26723798,-76.25134778,2020-04-08,10,0,1.0,0.0
North Carolina,Pender,34.52265624,-77.90352133,2020-04-08,2,0,0.0,0.0
North Carolina,Perquimans,36.17847453,-76.40603143,2020-04-08,2,0,0.0,0.0
North Carolina,Person,36.38989032,-78.97217358,2020-04-08,7,0,0.0,0.0
North Carolina,Pitt,35.59535426,-77.37353178,2020-04-08,51,1,7.0,0.0
North Carolina,Polk,35.27820615,-82.16812354,2020-04-08,8,0,0.0,0.0
